YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2022,48,482126,1,1,6,1,2,4,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48341950202,1
2022,48,482127,1,1,6,1,2,4,2,6,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,48157673300,1
2022,48,482128,1,1,6,1,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48059030102,1
2022,48,482129,1,1,6,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48497150403,1
2022,48,482130,1,1,6,2,2,1,2,5,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48215021201,1
2022,48,482131,1,1,6,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48113019101,1
2022,48,482132,1,1,6,2,2,1,1,5,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48339690405,1
2022,48,482133,1,1,6,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48339690102,1
2022,48,482134,1,1,6,2,2,1,1,3,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48245005900,1
2022,48,482135,1,1,6,1,2,1,2,5,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,1,2,1,2,0,0,0,48163950202,1
2022,48,482136,2,1,6,2,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48325000801,1
2022,48,482137,1,1,6,1,2,4,2,4,2,1,1,2,1,99,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48491020900,1
2022,48,482138,3,1,6,1,2,1,2,5,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48351950100,1
2022,48,482139,1,1,6,2,2,1,1,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,48309001800,1
2022,48,482140,1,1,6,2,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48201310600,1
2022,48,482141,1,1,6,2,1,1,2,1,3,6,1,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48201332900,1
2022,48,482142,1,1,6,2,2,1,1,5,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,48113019212,1
2022,48,482143,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,48113010003,1
2022,48,482144,1,1,6,2,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48135000600,1
2022,48,482145,1,1,6,2,2,4,2,2,2,1,1,2,1,6,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48201555600,1
2022,48,482146,1,1,6,1,2,1,2,3,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,0,0,0,48291700802,1
2022,48,482147,1,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,48029190100,1
2022,48,482148,1,1,6,2,2,1,2,4,2,5,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,1,1,0,0,0,48085030205,1
2022,48,482149,1,1,6,1,2,3,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48011950100,1
2022,48,482151,1,1,6,1,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48187210506,1
2022,48,482152,1,1,6,2,2,1,1,3,1,4,1,1,3,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,48167720200,1
2022,48,482153,1,1,6,1,2,4,2,3,2,1,1,1,1,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48479001710,1
2022,48,482154,1,1,6,1,2,4,2,5,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,2,0,0,0,48463950201,1
2022,48,482155,1,1,6,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,48451001600,1
2022,48,482156,1,1,6,1,2,1,2,4,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48291700600,1
2022,48,482157,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48463950100,1
2022,48,482158,1,1,6,2,2,4,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48113014501,1
2022,48,482159,1,1,6,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48201240707,1
2022,48,482160,1,1,6,2,1,1,2,1,3,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,2,0,0,0,48439105902,1
2022,48,482161,2,1,6,1,1,1,2,1,3,5,2,2,3,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,1,2,2,2,0,0,0,48203020106,1
2022,48,482162,2,1,6,1,2,4,2,3,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,48291701000,1
2022,48,482163,1,1,6,2,2,1,1,5,1,4,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48201314402,1
2022,48,482164,1,1,6,2,2,1,1,5,1,4,1,2,2,1,2,2,1,1,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48491020512,1
2022,48,482165,1,1,6,1,1,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48161000600,1
2022,48,482166,1,1,6,1,2,1,2,5,2,4,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,0,0,0,48055960103,1
2022,48,482167,1,1,6,1,2,4,2,6,2,1,2,1,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,0,0,0,48029152202,1
2022,48,482168,1,1,6,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48113016634,1
2022,48,482169,1,1,6,2,2,4,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,48029190200,1
2022,48,482170,1,1,6,1,2,1,2,6,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,48401950102,1
2022,48,482171,1,1,6,1,2,1,2,3,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48067950601,1
2022,48,482172,1,1,6,2,2,1,2,5,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48339692605,1
2022,48,482173,1,1,6,2,2,1,2,4,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48439105901,1
2022,48,482174,2,1,6,2,2,3,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,1,2,0,0,0,48061014202,1
2022,48,482175,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48049950201,1
2022,48,482176,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48419950200,1
2022,48,482177,1,1,6,2,1,1,2,1,2,2,2,2,3,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,48439123500,1
2022,48,482178,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48491021601,1
2022,48,482179,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48355001201,1
2022,48,482180,1,1,6,2,2,1,1,3,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,48201350804,1
2022,48,482181,1,1,6,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,48029182105,1
2022,48,482182,1,1,6,2,1,4,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,48201230200,1
2022,48,482183,1,1,6,2,2,1,1,5,1,2,2,1,2,13,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,48061011801,1
2022,48,482184,1,1,6,2,2,1,2,4,3,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,0,0,0,48143950501,1
2022,48,482185,1,1,6,1,2,1,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48051970502,1
2022,48,482186,1,1,6,2,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48367140711,1
2022,48,482187,1,1,6,2,2,1,2,5,3,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48029120701,1
2022,48,482188,1,1,6,2,2,1,2,3,2,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48479001809,1
2022,48,482189,1,1,6,2,2,1,1,4,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,2,0,0,0,48451000400,1
2022,48,482190,1,1,6,1,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48289950301,1
2022,48,482191,1,1,6,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48201330801,1
2022,48,482192,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48201980100,1
2022,48,482193,1,1,6,2,2,1,2,3,3,2,2,1,3,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,1,2,2,0,0,0,48029121905,1
2022,48,482194,1,1,6,2,1,1,2,1,3,5,2,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48027021203,1
2022,48,482195,1,1,6,1,2,1,1,3,1,4,1,2,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48097000100,1
2022,48,482196,1,1,6,2,2,1,2,4,3,4,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48201241503,1
2022,48,482197,1,1,6,1,2,2,2,3,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,48287000300,1
2022,48,482198,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,2,0,0,0,48113009607,1
2022,48,482200,1,1,6,1,2,1,2,5,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48071710401,1
2022,48,482201,1,1,6,1,2,4,2,4,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48371950100,1
2022,48,482202,1,1,6,1,1,1,2,1,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48289950101,1
2022,48,482203,1,1,6,1,2,1,2,5,2,4,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48055960600,1
2022,48,482204,1,1,6,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,1,0,0,0,48055960600,1
2022,48,482205,1,1,6,2,2,1,1,4,1,4,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48453002449,1
2022,48,482206,1,1,6,1,2,1,2,4,2,4,1,1,2,1,1,2,2,2,2,2,2,2,1,3,1,1,1,1,2,2,1,2,2,2,2,1,0,0,0,48131950200,1
2022,48,482207,1,1,6,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,1,2,0,0,0,48095950300,1
2022,48,482208,1,1,6,2,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48339690101,1
2022,48,482209,1,1,6,1,2,1,2,3,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48383950100,1
2022,48,482210,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,48213950102,1
2022,48,482211,1,1,6,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,48329010125,1
2022,48,482212,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48439113956,1
2022,48,482214,1,1,6,2,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48323950500,1
2022,48,482215,1,1,6,2,2,4,2,5,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48113019040,1
2022,48,482216,1,1,6,2,2,1,1,3,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48113008701,1
2022,48,482217,1,1,6,2,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,0,0,0,48029141900,1
2022,48,482218,1,1,6,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48201240102,1
2022,48,482219,1,1,6,2,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,48201222200,1
2022,48,482220,1,1,6,2,2,1,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48201252700,1
2022,48,482222,1,1,6,2,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48041001303,1
2022,48,482223,4,1,6,2,2,1,1,5,1,4,2,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48167724900,1
2022,48,482224,1,1,6,2,2,1,2,3,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48423001906,1
2022,48,482225,1,1,6,1,2,4,1,6,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48227950100,1
2022,48,482226,1,1,6,1,2,4,2,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48387950502,1
2022,48,482227,1,1,6,1,2,1,2,3,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48373210204,1
2022,48,482228,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48281950100,1
2022,48,482229,1,1,6,1,2,4,2,4,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48491020808,1
2022,48,482230,1,1,6,1,2,1,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48231960400,1
2022,48,482231,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,2,0,0,0,48113008401,1
2022,48,482232,1,1,6,2,1,3,2,1,3,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48141010346,1
2022,48,482233,1,1,6,2,2,1,1,3,1,4,1,1,3,13,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,48061010604,1
2022,48,482234,1,1,6,2,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48485013000,1
2022,48,482235,1,1,6,2,2,4,2,4,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,48213950601,1
2022,48,482236,1,1,6,1,2,1,1,3,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,48085030546,1
2022,48,482237,1,1,6,2,2,4,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48201454600,1
2022,48,482238,1,1,6,2,2,1,2,3,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48061011500,1
2022,48,482239,1,1,6,2,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48215021311,1
2022,48,482240,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48375012800,1
2022,48,482241,1,1,6,1,1,1,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,48161000600,1
2022,48,482242,3,1,6,1,2,1,2,2,2,3,2,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,48257050215,1
2022,48,482243,1,1,6,2,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48439104604,1
2022,48,482244,1,1,6,2,2,4,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48085032019,1
2022,48,482245,1,1,6,1,2,1,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48269950100,1
2022,48,482246,1,1,6,2,2,3,2,2,3,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,0,0,0,48201324000,1
2022,48,482247,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48137950300,1
2022,48,482248,2,1,6,1,2,4,2,3,3,1,1,1,1,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48423001408,1
2022,48,482249,1,1,6,1,1,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48015760302,1
2022,48,482250,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,48029151400,1
2022,48,482251,1,1,6,2,2,4,2,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,48085031202,1
2022,48,482252,1,1,6,2,2,1,2,4,3,4,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,48085032008,1
2022,48,482253,1,1,6,1,1,1,2,1,2,5,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,48245011402,1
2022,48,482254,1,1,6,1,2,1,2,5,2,3,1,1,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48053960101,1
2022,48,482255,1,1,6,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48203020104,1
2022,48,482256,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48053960402,1
2022,48,482257,1,1,6,1,2,4,2,5,2,1,2,1,1,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48149970200,1
2022,48,482258,1,1,6,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48479001826,1
2022,48,482259,1,1,6,2,1,1,2,1,2,6,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48201222200,1
2022,48,482260,1,1,6,2,2,4,2,2,3,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48201210900,1
2022,48,482261,1,1,6,2,1,1,2,1,3,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48439121611,1
2022,48,482262,1,1,6,1,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,48353950500,1
2022,48,482263,1,1,6,2,2,4,2,3,3,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,48245011205,1
2022,48,482264,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,48201533802,1
2022,48,482265,1,1,6,2,2,1,1,3,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48029181727,1
2022,48,482266,1,1,6,1,2,1,1,3,1,4,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48123970202,1
2022,48,482267,1,1,6,2,2,1,1,4,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,0,0,0,48251130415,1
2022,48,482268,1,1,6,1,2,1,2,3,2,2,1,2,3,13,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48199030800,1
2022,48,482269,1,1,6,2,1,4,2,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48485010200,1
2022,48,482270,1,1,6,1,2,1,2,5,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48121020206,1
2022,48,482271,1,1,6,2,2,1,1,5,1,4,2,2,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48185180101,1
2022,48,482272,1,1,6,2,2,1,1,5,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,48215020513,1
2022,48,482274,1,1,6,2,2,1,1,4,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,0,0,0,48201422800,1
2022,48,482275,2,1,6,2,2,1,2,3,2,5,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,48113018156,1
2022,48,482276,1,1,6,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,48439110905,1
2022,48,482277,2,1,6,1,2,1,2,3,2,5,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2,1,0,0,0,48171950500,1
